region,started_at,finished_at,naive
Черкаська область,2022-03-16 07:59:59+00:00,2022-03-16 08:28:04+00:00,False
Хмельницька область,2022-03-16 08:51:18+00:00,2022-03-16 09:21:18+00:00,True
Одеська область,2022-03-16 09:38:55+00:00,2022-03-16 10:22:01+00:00,False
Черкаська область,2022-03-16 09:50:59+00:00,2022-03-16 10:45:42+00:00,False
Кіровоградська область,2022-03-16 09:55:27+00:00,2022-03-16 10:49:11+00:00,False
Миколаївська область,2022-03-16 10:05:41+00:00,2022-03-16 10:52:11+00:00,False
Вінницька область,2022-03-16 10:08:26+00:00,2022-03-16 10:42:53+00:00,False
Сумська область,2022-03-16 10:42:32+00:00,2022-03-16 11:12:32+00:00,True
Київ,2022-03-16 11:33:36+00:00,2022-03-16 13:11:30+00:00,False
Дніпропетровська область,2022-03-16 11:36:23+00:00,2022-03-16 11:58:41+00:00,False
Черкаська область,2022-03-16 11:36:55+00:00,2022-03-16 13:13:32+00:00,False
Запорізька область,2022-03-16 11:40:36+00:00,2022-03-16 11:59:50+00:00,False
Полтавська область,2022-03-16 11:57:56+00:00,2022-03-16 12:23:21+00:00,False
Житомирська область,2022-03-16 13:30:32+00:00,2022-03-16 14:29:57+00:00,False
Рівненська область,2022-03-16 14:02:15+00:00,2022-03-16 14:30:23+00:00,False
Волинська область,2022-03-16 14:04:17+00:00,2022-03-16 14:34:51+00:00,False
Тернопільська область,2022-03-16 14:06:03+00:00,2022-03-16 14:40:57+00:00,False
Чернігівська область,2022-03-16 14:15:07+00:00,2022-03-16 14:53:33+00:00,False
Львівська область,2022-03-16 14:18:53+00:00,2022-03-16 14:48:53+00:00,True
Хмельницька область,2022-03-16 14:19:29+00:00,2022-03-16 14:30:08+00:00,False
Харківська область,2022-03-16 14:50:52+00:00,2022-03-16 15:41:58+00:00,False
Житомирська область,2022-03-16 15:33:04+00:00,2022-03-16 17:24:23+00:00,False
Черкаська область,2022-03-16 15:33:16+00:00,2022-03-16 15:57:43+00:00,False
Чернігівська область,2022-03-16 15:34:27+00:00,2022-03-16 16:12:05+00:00,False
Київ,2022-03-16 15:47:23+00:00,2022-03-16 17:25:06+00:00,False
Вінницька область,2022-03-16 15:49:17+00:00,2022-03-16 16:11:38+00:00,False
Дніпропетровська область,2022-03-16 16:11:46+00:00,2022-03-16 16:32:22+00:00,False
Чернігівська область,2022-03-16 16:34:29+00:00,2022-03-16 17:04:29+00:00,True
Черкаська область,2022-03-16 17:16:15+00:00,2022-03-16 17:24:37+00:00,False
Житомирська область,2022-03-16 17:33:29+00:00,2022-03-16 17:57:47+00:00,False
Рівненська область,2022-03-16 17:42:57+00:00,2022-03-16 17:59:11+00:00,False
Сумська область,2022-03-16 19:13:17+00:00,2022-03-16 20:35:26+00:00,False
Харківська область,2022-03-16 19:51:21+00:00,2022-03-16 21:49:30+00:00,False
Рівненська область,2022-03-16 20:05:00+00:00,2022-03-16 20:34:47+00:00,False
Тернопільська область,2022-03-16 20:07:46+00:00,2022-03-16 20:41:33+00:00,False
Волинська область,2022-03-16 20:08:18+00:00,2022-03-16 20:40:43+00:00,False
Житомирська область,2022-03-16 20:21:35+00:00,2022-03-16 21:01:46+00:00,False
Київ,2022-03-16 20:31:39+00:00,2022-03-16 21:00:34+00:00,False
Дніпропетровська область,2022-03-16 20:37:52+00:00,2022-03-16 21:16:42+00:00,False
Кіровоградська область,2022-03-16 20:38:06+00:00,2022-03-16 21:01:55+00:00,False
Київська область,2022-03-16 20:38:57+00:00,2022-03-16 21:04:59+00:00,False
Запорізька область,2022-03-16 20:43:54+00:00,2022-03-16 21:16:08+00:00,False
Дніпропетровська область,2022-03-16 21:22:14+00:00,2022-03-16 21:38:56+00:00,False
Кіровоградська область,2022-03-16 21:22:53+00:00,2022-03-16 22:22:43+00:00,False
Житомирська область,2022-03-16 21:26:21+00:00,2022-03-16 22:01:26+00:00,False
Київ,2022-03-16 21:43:31+00:00,2022-03-16 22:21:20+00:00,False
Сумська область,2022-03-16 23:08:53+00:00,2022-03-17 00:03:42+00:00,False
Харківська область,2022-03-16 23:13:35+00:00,2022-03-16 23:38:13+00:00,False
Київ,2022-03-17 01:21:57+00:00,2022-03-17 03:10:29+00:00,False
Житомирська область,2022-03-17 01:22:50+00:00,2022-03-17 03:13:53+00:00,False
Київська область,2022-03-17 01:25:51+00:00,2022-03-17 03:13:43+00:00,False
Черкаська область,2022-03-17 01:34:10+00:00,2022-03-17 03:12:50+00:00,False
Вінницька область,2022-03-17 02:01:57+00:00,2022-03-17 02:51:08+00:00,False
Івано-Франківська область,2022-03-17 02:15:11+00:00,2022-03-17 03:12:42+00:00,False
Хмельницька область,2022-03-17 02:15:43+00:00,2022-03-17 03:11:17+00:00,False
Рівненська область,2022-03-17 02:16:47+00:00,2022-03-17 02:50:05+00:00,False
Волинська область,2022-03-17 02:17:18+00:00,2022-03-17 02:49:05+00:00,False
Львівська область,2022-03-17 02:17:53+00:00,2022-03-17 02:56:35+00:00,False
Чернівецька область,2022-03-17 02:19:28+00:00,2022-03-17 03:13:30+00:00,False
Тернопільська область,2022-03-17 02:20:40+00:00,2022-03-17 02:50:54+00:00,False
Закарпатська область,2022-03-17 02:20:53+00:00,2022-03-17 03:14:30+00:00,False
Запорізька область,2022-03-17 03:53:44+00:00,2022-03-17 04:10:16+00:00,False
Вінницька область,2022-03-17 04:55:06+00:00,2022-03-17 05:10:08+00:00,False
Житомирська область,2022-03-17 04:55:14+00:00,2022-03-17 05:10:53+00:00,False
Волинська область,2022-03-17 04:56:07+00:00,2022-03-17 05:12:46+00:00,False
Рівненська область,2022-03-17 04:59:20+00:00,2022-03-17 05:11:03+00:00,False
Тернопільська область,2022-03-17 05:03:23+00:00,2022-03-17 05:17:57+00:00,False
Чернігівська область,2022-03-17 06:28:03+00:00,2022-03-17 08:20:54+00:00,False
Харківська область,2022-03-17 06:54:58+00:00,2022-03-17 08:02:17+00:00,False
Київ,2022-03-17 08:19:51+00:00,2022-03-17 08:50:48+00:00,False
Чернігівська область,2022-03-17 08:21:15+00:00,2022-03-17 10:36:32+00:00,False
Сумська область,2022-03-17 08:21:27+00:00,2022-03-17 09:06:35+00:00,False
Кіровоградська область,2022-03-17 08:28:32+00:00,2022-03-17 08:31:28+00:00,False
Київська область,2022-03-17 08:29:27+00:00,2022-03-17 08:54:55+00:00,False
Київ,2022-03-17 09:06:16+00:00,2022-03-17 10:20:26+00:00,False
Вінницька область,2022-03-17 09:14:32+00:00,2022-03-17 09:51:50+00:00,False
Житомирська область,2022-03-17 09:16:02+00:00,2022-03-17 09:55:12+00:00,False
Черкаська область,2022-03-17 09:16:42+00:00,2022-03-17 09:17:53+00:00,False
Черкаська область,2022-03-17 09:18:15+00:00,2022-03-17 09:56:11+00:00,False
Київська область,2022-03-17 09:23:05+00:00,2022-03-17 11:54:02+00:00,False
Харківська область,2022-03-17 10:30:16+00:00,2022-03-17 10:35:41+00:00,False
Сумська область,2022-03-17 10:34:44+00:00,2022-03-17 12:27:45+00:00,False
Дніпропетровська область,2022-03-17 10:45:36+00:00,2022-03-17 11:51:37+00:00,False
Одеська область,2022-03-17 10:45:37+00:00,2022-03-17 11:49:25+00:00,False
Київ,2022-03-17 10:46:25+00:00,2022-03-17 11:48:41+00:00,False
Харківська область,2022-03-17 10:47:13+00:00,2022-03-17 12:49:51+00:00,False
Полтавська область,2022-03-17 10:47:39+00:00,2022-03-17 11:46:45+00:00,False
Житомирська область,2022-03-17 10:48:49+00:00,2022-03-17 11:47:40+00:00,False
Запорізька область,2022-03-17 10:49:51+00:00,2022-03-17 11:47:52+00:00,False
Чернігівська область,2022-03-17 10:50:33+00:00,2022-03-17 13:41:32+00:00,False
Миколаївська область,2022-03-17 10:51:43+00:00,2022-03-17 11:50:33+00:00,False
Вінницька область,2022-03-17 10:58:51+00:00,2022-03-17 12:11:31+00:00,False
Одеська область,2022-03-17 12:01:42+00:00,2022-03-17 12:20:27+00:00,False
Київ,2022-03-17 12:15:16+00:00,2022-03-17 13:19:11+00:00,False
Київська область,2022-03-17 12:28:04+00:00,2022-03-17 13:31:42+00:00,False
Київ,2022-03-17 14:17:47+00:00,2022-03-17 14:35:06+00:00,False
Вінницька область,2022-03-17 14:19:05+00:00,2022-03-17 15:02:56+00:00,False
Житомирська область,2022-03-17 14:22:33+00:00,2022-03-17 14:35:40+00:00,False
Полтавська область,2022-03-17 14:22:53+00:00,2022-03-17 14:37:03+00:00,False
Житомирська область,2022-03-17 14:51:06+00:00,2022-03-17 15:21:06+00:00,True
Харківська область,2022-03-17 15:18:33+00:00,2022-03-17 15:30:22+00:00,False
Житомирська область,2022-03-17 16:14:26+00:00,2022-03-17 16:44:26+00:00,True
Чернігівська область,2022-03-17 16:16:20+00:00,2022-03-17 16:46:20+00:00,True
Запорізька область,2022-03-17 18:14:01+00:00,2022-03-17 18:34:30+00:00,False
Сумська область,2022-03-17 18:33:23+00:00,2022-03-17 19:10:31+00:00,False
Сумська область,2022-03-17 20:36:24+00:00,2022-03-17 21:06:24+00:00,True
Житомирська область,2022-03-17 21:06:51+00:00,2022-03-17 21:51:20+00:00,False
Київ,2022-03-17 21:20:01+00:00,2022-03-17 21:50:14+00:00,False
Донецька область,2022-03-17 22:27:08+00:00,2022-03-17 22:53:42+00:00,False
Запорізька область,2022-03-17 23:00:57+00:00,2022-03-17 23:38:44+00:00,False
Харківська область,2022-03-17 23:05:54+00:00,2022-03-17 23:38:56+00:00,False
Одеська область,2022-03-17 23:43:51+00:00,2022-03-17 23:48:47+00:00,False
Київ,2022-03-18 01:28:52+00:00,2022-03-18 02:12:58+00:00,False
Вінницька область,2022-03-18 01:29:03+00:00,2022-03-18 02:13:09+00:00,False
Житомирська область,2022-03-18 01:31:47+00:00,2022-03-18 02:14:23+00:00,False
Харківська область,2022-03-18 02:59:40+00:00,2022-03-18 04:24:22+00:00,False
Київ,2022-03-18 03:18:43+00:00,2022-03-18 04:38:35+00:00,False
Житомирська область,2022-03-18 03:20:27+00:00,2022-03-18 04:42:20+00:00,False
Вінницька область,2022-03-18 03:22:12+00:00,2022-03-18 04:35:12+00:00,False
Київська область,2022-03-18 03:28:49+00:00,2022-03-18 04:45:28+00:00,False
Черкаська область,2022-03-18 03:34:18+00:00,2022-03-18 04:40:39+00:00,False
Чернігівська область,2022-03-18 03:52:19+00:00,2022-03-18 04:48:07+00:00,False
Дніпропетровська область,2022-03-18 03:54:28+00:00,2022-03-18 04:24:56+00:00,False
Хмельницька область,2022-03-18 04:02:25+00:00,2022-03-18 04:40:15+00:00,False
Волинська область,2022-03-18 04:09:00+00:00,2022-03-18 04:48:40+00:00,False
Рівненська область,2022-03-18 04:09:11+00:00,2022-03-18 04:48:22+00:00,False
Львівська область,2022-03-18 04:09:50+00:00,2022-03-18 04:49:56+00:00,False
Тернопільська область,2022-03-18 04:13:15+00:00,2022-03-18 05:18:02+00:00,False
Івано-Франківська область,2022-03-18 04:17:52+00:00,2022-03-18 04:51:53+00:00,False
Дніпропетровська область,2022-03-18 05:27:09+00:00,2022-03-18 07:05:46+00:00,False
Харківська область,2022-03-18 05:29:59+00:00,2022-03-18 05:59:59+00:00,True
Запорізька область,2022-03-18 05:31:14+00:00,2022-03-18 06:01:14+00:00,True
Полтавська область,2022-03-18 05:36:43+00:00,2022-03-18 06:06:43+00:00,True
Київ,2022-03-18 05:48:37+00:00,2022-03-18 06:56:52+00:00,False
Житомирська область,2022-03-18 05:49:29+00:00,2022-03-18 07:01:55+00:00,False
Одеська область,2022-03-18 06:09:14+00:00,2022-03-18 06:15:26+00:00,False
Вінницька область,2022-03-18 06:10:10+00:00,2022-03-18 06:54:52+00:00,False
Черкаська область,2022-03-18 06:13:20+00:00,2022-03-18 06:59:07+00:00,False
Рівненська область,2022-03-18 06:20:05+00:00,2022-03-18 06:41:31+00:00,False
Волинська область,2022-03-18 06:20:34+00:00,2022-03-18 06:42:12+00:00,False
Тернопільська область,2022-03-18 06:22:51+00:00,2022-03-18 06:44:08+00:00,False
Полтавська область,2022-03-18 06:30:19+00:00,2022-03-18 08:39:00+00:00,False
Запорізька область,2022-03-18 06:51:50+00:00,2022-03-18 07:37:06+00:00,False
Дніпропетровська область,2022-03-18 07:11:40+00:00,2022-03-18 07:34:03+00:00,False
Харківська область,2022-03-18 07:56:50+00:00,2022-03-18 09:05:42+00:00,False
Київ,2022-03-18 08:47:12+00:00,2022-03-18 09:52:15+00:00,False
Черкаська область,2022-03-18 08:49:01+00:00,2022-03-18 09:31:36+00:00,False
Чернігівська область,2022-03-18 09:20:22+00:00,2022-03-18 09:46:38+00:00,False
Харківська область,2022-03-18 09:25:12+00:00,2022-03-18 09:33:11+00:00,False
Харківська область,2022-03-18 10:04:13+00:00,2022-03-18 11:34:13+00:00,False
Дніпропетровська область,2022-03-18 10:39:22+00:00,2022-03-18 11:29:15+00:00,False
Запорізька область,2022-03-18 10:43:13+00:00,2022-03-18 11:35:14+00:00,False
Сумська область,2022-03-18 10:52:20+00:00,2022-03-18 12:10:32+00:00,False
Полтавська область,2022-03-18 10:56:29+00:00,2022-03-18 11:36:13+00:00,False
Житомирська область,2022-03-18 11:01:48+00:00,2022-03-18 11:43:18+00:00,False
Харківська область,2022-03-18 11:39:47+00:00,2022-03-18 12:22:32+00:00,False
